ID,Age,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm, TotalSpent ,AmtLiq Pct.,AmtVege Pct.,AmtNonVeg Pct.,AmtPes Pct.,AmtChocolates Pct.,AmtComm Pct.,NumDeals,NumWebBuy,NumWalkinPur,TotalPur,NumVisits,Response,Complain,Country,Count_success
3139,41,1983,2n Cycle,Single,"74,116.00",0,0,30/12/2013,53,871,111,704,145,55,166," 2,052.00 ",42%,5%,34%,7%,3%,8%,1,4,10,14,2,0,0,SA,1
5181,41,1983,Basic,Single,"24,367.00",1,0,20/03/2013,58,2,4,2,0,11,5, 24.00 ,8%,17%,8%,0%,46%,21%,1,1,2,3,9,0,0,SP,0
8724,41,1983,Graduation,Single,"28,567.00",1,0,17/06/2013,57,11,3,22,2,2,6, 46.00 ,24%,7%,48%,4%,4%,13%,2,2,3,5,6,0,0,SP,0
10676,41,1983,Graduation,Married,"63,211.00",0,0,02/11/2012,3,145,193,459,205,26,145," 1,173.00 ",12%,16%,39%,17%,2%,12%,2,3,7,10,2,1,0,SP,0
1501,41,1983,PhD,Married,"160,803.00",0,0,04/08/2012,21,55,16,1622,17,3,4," 1,717.00 ",3%,1%,94%,1%,0%,0%,15,0,1,1,0,0,0,US,0
9360,41,1983,Graduation,Married,"37,040.00",0,0,08/08/2012,41,86,2,73,69,38,48, 316.00 ,27%,1%,23%,22%,12%,15%,1,4,5,9,8,0,0,US,0
2407,41,1983,Graduation,Married,"69,109.00",0,0,09/11/2012,10,823,25,459,124,29,95," 1,555.00 ",53%,2%,30%,8%,2%,6%,1,6,7,13,4,1,0,US,1
9064,41,1983,Graduation,Married,"69,109.00",0,0,09/11/2012,10,823,25,459,124,29,95," 1,555.00 ",53%,2%,30%,8%,2%,6%,1,6,7,13,4,1,0,SP,1
8314,41,1983,Graduation,Married,"79,908.00",0,0,05/04/2013,30,557,129,761,29,185,111," 1,772.00 ",31%,7%,43%,2%,10%,6%,1,5,7,12,2,0,0,SP,1
6214,41,1983,Master,Married,"43,815.00",1,0,05/04/2013,53,14,10,29,4,7,15, 79.00 ,18%,13%,37%,5%,9%,19%,1,2,3,5,6,0,0,SP,0
5547,41,1983,PhD,Married,"84,169.00",0,0,07/08/2013,9,1478,19,403,0,19,0," 1,919.00 ",77%,1%,21%,0%,1%,0%,1,7,6,13,3,1,0,SP,2
8362,41,1983,PhD,Married,"84,169.00",0,0,07/08/2013,9,1478,19,403,0,19,0," 1,919.00 ",77%,1%,21%,0%,1%,0%,1,7,6,13,3,1,0,SA,2
1458,41,1983,Master,Married,"21,059.00",1,0,07/01/2014,40,8,3,19,3,3,8, 44.00 ,18%,7%,43%,7%,7%,18%,3,3,3,6,6,0,0,SP,0
5758,41,1983,Graduation,Married,"65,169.00",0,0,14/01/2014,23,1074,0,69,0,0,46," 1,189.00 ",90%,0%,6%,0%,0%,4%,1,10,13,23,6,1,0,SP,4
1328,41,1983,2n Cycle,Married,"57,937.00",0,1,16/02/2014,56,261,42,144,55,48,133, 683.00 ,38%,6%,21%,8%,7%,19%,3,4,9,13,3,0,0,SA,0
2961,41,1983,Graduation,Married,"42,081.00",1,0,26/02/2013,86,175,10,110,54,6,27, 382.00 ,46%,3%,29%,14%,2%,7%,2,6,4,10,6,0,0,SP,1
8079,41,1983,Graduation,Married,"22,448.00",1,0,26/02/2014,86,3,1,8,23,2,18, 55.00 ,5%,2%,15%,42%,4%,33%,3,2,3,5,3,0,0,SA,0
7937,41,1983,Graduation,Married,"24,711.00",0,0,18/04/2014,86,10,7,25,6,3,7, 58.00 ,17%,12%,43%,10%,5%,12%,1,3,3,6,7,0,0,SP,0
6460,41,1983,Graduation,Married,"28,718.00",1,0,13/07/2013,78,12,4,6,11,8,16, 57.00 ,21%,7%,11%,19%,14%,28%,2,2,3,5,8,0,0,IND,0
3698,40,1984,Graduation,Together,"78,687.00",0,0,09/08/2012,13,817,185,687,145,55,241," 2,130.00 ",38%,9%,32%,7%,3%,11%,1,4,8,12,2,1,0,SP,1
8008,40,1984,Graduation,Together,"36,075.00",1,0,09/12/2013,54,46,0,30,12,1,30, 119.00 ,39%,0%,25%,10%,1%,25%,1,2,4,6,6,0,0,SP,0
5756,40,1984,Graduation,Together,"39,453.00",1,0,03/04/2014,64,46,0,7,0,0,2, 55.00 ,84%,0%,13%,0%,0%,4%,2,2,3,5,6,0,0,SP,0
5577,40,1984,Graduation,Together,"43,776.00",1,0,03/05/2014,77,8,0,9,2,1,3, 23.00 ,35%,0%,39%,9%,4%,13%,1,1,2,3,6,0,0,SP,0
5423,40,1984,Graduation,Together,"28,359.00",1,0,27/10/2013,35,6,0,5,2,1,2, 16.00 ,38%,0%,31%,13%,6%,13%,1,1,2,3,7,0,0,SA,0
1502,40,1984,Graduation,Together,"28,427.00",1,0,21/03/2013,67,18,3,19,3,3,6, 52.00 ,35%,6%,37%,6%,6%,12%,2,2,3,5,8,0,0,SP,0
736,40,1984,Graduation,Together,"28,427.00",1,0,21/03/2013,67,18,3,19,3,3,6, 52.00 ,35%,6%,37%,6%,6%,12%,2,2,3,5,8,0,0,IND,0
7610,40,1984,Graduation,Together,"37,292.00",1,0,18/04/2013,32,275,0,86,10,23,66, 460.00 ,60%,0%,19%,2%,5%,14%,5,6,5,11,8,0,0,SP,0
9592,40,1984,Graduation,Together,"22,010.00",1,0,30/06/2013,51,11,2,9,3,0,8, 33.00 ,33%,6%,27%,9%,0%,24%,2,2,3,5,8,0,0,SP,0
2549,40,1984,PhD,Together,"21,840.00",1,0,21/07/2013,80,17,0,9,0,0,1, 27.00 ,63%,0%,33%,0%,0%,4%,1,1,3,4,9,0,0,SP,0
10140,40,1984,PhD,Together,"70,123.00",0,0,28/09/2013,27,1308,0,396,23,0,0," 1,727.00 ",76%,0%,23%,1%,0%,0%,1,5,4,9,3,0,0,IND,2
1524,40,1984,2n Cycle,Single,"81,698.00",0,0,01/03/2013,1,709,45,115,30,160,45," 1,104.00 ",64%,4%,10%,3%,14%,4%,1,8,5,13,5,1,0,SP,1
4278,40,1984,PhD,Single,"87,188.00",0,0,03/06/2013,73,910,111,724,49,74,55," 1,923.00 ",47%,6%,38%,3%,4%,3%,1,10,6,16,3,1,0,IND,0
7215,40,1984,Graduation,Single,"101,970.00",0,0,12/03/2013,69,722,27,102,44,72,168," 1,135.00 ",64%,2%,9%,4%,6%,15%,0,6,13,19,2,1,0,CA,3
4418,40,1984,Master,Single,"89,616.00",0,0,25/02/2013,36,671,47,655,145,111,15," 1,644.00 ",41%,3%,40%,9%,7%,1%,1,7,12,19,2,1,0,CA,0
5726,40,1984,Master,Single,"31,788.00",1,0,20/03/2014,15,16,7,23,0,8,6, 60.00 ,27%,12%,38%,0%,13%,10%,3,3,4,7,5,0,1,SA,0
4338,40,1984,Graduation,Single,"39,062.00",1,0,25/03/2014,28,23,0,9,0,0,12, 44.00 ,52%,0%,20%,0%,0%,27%,1,1,3,4,4,0,0,SP,1
10779,40,1984,Graduation,Single,"22,148.00",0,0,13/04/2014,16,15,5,14,0,4,11, 49.00 ,31%,10%,29%,0%,8%,22%,1,1,3,4,7,0,0,SP,0
2861,40,1984,Graduation,Single,"24,072.00",1,0,16/04/2013,79,9,1,6,3,0,4, 23.00 ,39%,4%,26%,13%,0%,17%,1,1,2,3,8,0,0,SP,0
3518,40,1984,Graduation,Married,"25,271.00",1,0,05/12/2012,45,10,1,18,10,4,7, 50.00 ,20%,2%,36%,20%,8%,14%,1,1,2,3,9,0,0,IND,0
7042,40,1984,Graduation,Married,"36,790.00",0,0,01/03/2013,14,3,3,14,15,21,10, 66.00 ,5%,5%,21%,23%,32%,15%,1,2,2,4,9,1,0,SP,0
1172,40,1984,PhD,Married,"92,491.00",0,0,01/05/2013,71,979,44,935,29,25,22," 2,034.00 ",48%,2%,46%,1%,1%,1%,1,7,12,19,3,1,0,SP,3
5731,40,1984,Master,Married,"27,100.00",1,0,05/04/2013,64,12,0,13,2,0,10, 37.00 ,32%,0%,35%,5%,0%,27%,1,1,3,4,7,0,0,SP,0
7152,40,1984,Master,Married,"27,100.00",1,0,05/04/2013,64,12,0,13,2,0,10, 37.00 ,32%,0%,35%,5%,0%,27%,1,1,3,4,7,0,0,GER,0
2254,40,1984,Graduation,Married,"69,520.00",0,0,07/07/2013,95,627,120,414,121,80,93," 1,455.00 ",43%,8%,28%,8%,5%,6%,1,9,5,14,5,0,0,AUS,0
7788,40,1984,PhD,Married,"23,536.00",1,0,04/06/2014,53,6,0,3,0,0,1, 10.00 ,60%,0%,30%,0%,0%,10%,1,0,3,3,3,0,0,SP,0
8933,40,1984,2n Cycle,Married,"32,146.00",1,0,12/05/2014,16,26,3,23,4,7,3, 66.00 ,39%,5%,35%,6%,11%,5%,2,2,4,6,6,0,0,CA,0
10925,40,1984,Graduation,Married,"76,630.00",0,0,14/01/2014,93,255,31,446,40,56,175," 1,003.00 ",25%,3%,44%,4%,6%,17%,1,3,11,14,1,0,0,SA,0
3885,40,1984,PhD,Married,"33,569.00",1,0,16/10/2013,10,16,2,18,3,0,24, 63.00 ,25%,3%,29%,5%,0%,38%,1,1,2,3,8,1,0,SP,1
10602,40,1984,Graduation,Married,"39,922.00",1,0,14/02/2013,30,29,12,59,19,1,36, 156.00 ,19%,8%,38%,12%,1%,23%,2,3,4,7,8,0,0,IND,0
3220,40,1984,Graduation,Married,"39,922.00",1,0,14/02/2013,30,29,12,59,19,1,36, 156.00 ,19%,8%,38%,12%,1%,23%,2,3,4,7,8,0,0,GER,0
5424,40,1984,Graduation,Married,"39,922.00",1,0,14/02/2013,30,29,12,59,19,1,36, 156.00 ,19%,8%,38%,12%,1%,23%,2,3,4,7,8,0,0,SA,0
10742,40,1984,PhD,Married,"86,580.00",0,0,27/02/2013,72,532,21,127,26,20,20, 746.00 ,71%,3%,17%,3%,3%,3%,0,4,5,9,1,0,0,SP,1
9635,40,1984,Master,Married,"35,876.00",0,0,20/04/2014,13,66,2,40,4,3,14, 129.00 ,51%,2%,31%,3%,2%,11%,1,3,3,6,6,0,0,SP,0
7516,40,1984,Graduation,Married,"30,096.00",1,0,22/05/2014,30,5,3,11,12,5,9, 45.00 ,11%,7%,24%,27%,11%,20%,1,2,3,5,6,0,0,GER,0
3129,40,1984,Graduation,Married,"30,096.00",1,0,22/05/2014,30,5,3,11,12,5,9, 45.00 ,11%,7%,24%,27%,11%,20%,1,2,3,5,6,0,0,SP,0
3037,40,1984,PhD,Married,"50,150.00",0,0,20/06/2013,32,135,46,92,65,61,11, 410.00 ,33%,11%,22%,16%,15%,3%,2,5,7,12,5,0,0,CA,0
4698,40,1984,PhD,Married,"50,150.00",0,0,20/06/2013,32,135,46,92,65,61,11, 410.00 ,33%,11%,22%,16%,15%,3%,2,5,7,12,5,0,0,SP,0
1175,40,1984,Master,Married,"36,262.00",0,0,20/09/2013,24,88,39,54,64,28,153, 426.00 ,21%,9%,13%,15%,7%,36%,1,3,3,6,6,1,0,SP,1
3979,40,1984,PhD,Divorced,"90,687.00",0,0,22/05/2013,98,982,17,672,23,34,51," 1,779.00 ",55%,1%,38%,1%,2%,3%,1,6,8,14,2,1,0,SP,1
6810,40,1984,Graduation,Divorced,"82,025.00",0,0,28/05/2013,76,267,98,606,48,70,98," 1,187.00 ",22%,8%,51%,4%,6%,8%,1,3,6,9,1,1,0,SA,1
9262,39,1985,2n Cycle,Together,"32,414.00",0,0,04/07/2013,11,20,6,5,0,9,12, 52.00 ,38%,12%,10%,0%,17%,23%,1,1,3,4,7,0,0,SA,1
8749,39,1985,Graduation,Together,"37,235.00",1,0,01/02/2014,68,20,2,9,4,6,20, 61.00 ,33%,3%,15%,7%,10%,33%,1,1,2,3,4,0,0,SP,0
6646,39,1985,Graduation,Together,"16,529.00",1,0,01/03/2014,23,3,0,5,13,0,1, 22.00 ,14%,0%,23%,59%,0%,5%,1,1,3,4,6,0,0,CA,0
6182,39,1985,Graduation,Together,"26,646.00",1,0,10/02/2014,26,11,4,20,10,3,5, 53.00 ,21%,8%,38%,19%,6%,9%,2,2,4,6,6,0,0,US,0
8870,39,1985,Graduation,Together,"35,196.00",1,0,13/11/2012,68,75,12,141,43,39,187, 497.00 ,15%,2%,28%,9%,8%,38%,6,6,5,11,8,1,0,SP,0
10340,39,1985,Graduation,Together,"35,196.00",1,0,13/11/2012,68,75,12,141,43,39,187, 497.00 ,15%,2%,28%,9%,8%,38%,6,6,5,11,8,0,0,SP,0
9491,39,1985,Graduation,Together,"23,976.00",1,0,27/12/2013,68,14,1,21,2,3,25, 66.00 ,21%,2%,32%,3%,5%,38%,3,3,3,6,7,0,0,SA,0
6354,39,1985,Graduation,Together,"15,345.00",1,0,31/08/2012,51,5,2,16,3,2,19, 47.00 ,11%,4%,34%,6%,4%,40%,2,1,2,3,8,1,0,SP,0
10702,39,1985,Graduation,Single,"52,413.00",1,0,03/11/2012,67,185,8,133,56,56,12, 450.00 ,41%,2%,30%,12%,12%,3%,2,7,7,14,7,0,0,SP,0
10913,39,1985,Master,Single,"31,385.00",1,0,05/12/2012,56,3,2,12,0,1,9, 27.00 ,11%,7%,44%,0%,4%,33%,1,1,2,3,8,1,0,SP,1
624,39,1985,Master,Single,"18,890.00",0,0,10/11/2012,5,6,4,1,7,2,15, 35.00 ,17%,11%,3%,20%,6%,43%,1,0,2,2,6,1,0,SA,1
3710,39,1985,PhD,Single,"39,684.00",1,0,12/10/2012,41,19,0,35,6,4,17, 81.00 ,23%,0%,43%,7%,5%,21%,2,2,2,4,7,1,1,SP,0
10163,39,1985,PhD,Single,"82,733.00",0,0,10/09/2013,28,712,50,420,65,38,38," 1,323.00 ",54%,4%,32%,5%,3%,3%,1,8,7,15,4,1,0,SP,0
9467,39,1985,Graduation,Single,"34,738.00",1,0,11/05/2014,51,3,2,10,3,0,2, 20.00 ,15%,10%,50%,15%,0%,10%,1,1,3,4,6,0,0,SP,0
11086,39,1985,Basic,Single,"25,707.00",1,0,18/01/2014,18,1,6,2,3,6,3, 21.00 ,5%,29%,10%,14%,29%,14%,1,1,3,4,7,0,0,SP,0
3409,39,1985,Graduation,Single,"36,108.00",1,0,15/10/2013,68,141,8,129,3,11,47, 339.00 ,42%,2%,38%,1%,3%,14%,3,7,4,11,9,0,0,SA,1
5036,39,1985,PhD,Single,"42,710.00",1,0,28/11/2012,38,252,3,42,4,3,102, 406.00 ,62%,1%,10%,1%,1%,25%,2,4,3,7,6,0,0,SP,0
7004,39,1985,Graduation,Single,"11,012.00",1,0,16/03/2013,82,24,3,26,7,1,23, 84.00 ,29%,4%,31%,8%,1%,27%,3,3,2,5,9,0,0,IND,1
11071,39,1985,Graduation,Single,"79,607.00",0,0,21/04/2013,37,450,133,951,173,0,216," 1,923.00 ",23%,7%,49%,9%,0%,11%,1,3,6,9,1,1,0,CA,0
11010,39,1985,PhD,Single,"16,269.00",1,0,30/08/2013,75,19,3,18,3,1,0, 44.00 ,43%,7%,41%,7%,2%,0%,3,3,3,6,8,0,0,SP,0
3225,39,1985,Master,Married,"42,207.00",1,0,01/04/2013,71,116,11,72,3,17,46, 265.00 ,44%,4%,27%,1%,6%,17%,4,4,5,9,6,1,0,SP,1
2681,39,1985,2n Cycle,Married,"65,370.00",0,0,01/08/2013,1,71,22,112,138,89,29, 461.00 ,15%,5%,24%,30%,19%,6%,1,2,13,15,1,0,0,SP,0
10099,39,1985,Graduation,Married,"55,434.00",1,0,05/10/2013,21,238,115,215,169,69,76, 882.00 ,27%,13%,24%,19%,8%,9%,3,5,13,18,4,0,0,SA,0
3896,39,1985,Graduation,Married,"27,255.00",1,0,07/11/2013,3,22,1,11,0,1,2, 37.00 ,59%,3%,30%,0%,3%,5%,1,1,3,4,7,0,0,SP,0
8182,39,1985,Graduation,Married,"23,228.00",1,0,05/01/2014,91,53,3,49,7,4,5, 121.00 ,44%,2%,40%,6%,3%,4%,4,3,4,7,8,0,0,CA,0
10500,39,1985,Graduation,Married,"31,761.00",1,0,05/04/2014,96,19,1,20,16,14,28, 98.00 ,19%,1%,20%,16%,14%,29%,2,3,4,7,5,0,0,AUS,0
1139,39,1985,PhD,Married,"73,356.00",0,0,06/02/2014,56,1050,14,322,0,14,112," 1,512.00 ",69%,1%,21%,0%,1%,7%,1,5,5,10,2,1,0,SP,3
10796,39,1985,Master,Married,"30,477.00",1,0,22/01/2014,16,47,1,6,0,0,12, 66.00 ,71%,2%,9%,0%,0%,18%,1,1,3,4,6,0,0,IND,0
3074,39,1985,PhD,Married,"70,643.00",0,0,15/10/2012,66,1218,107,304,23,143,33," 1,828.00 ",67%,6%,17%,1%,8%,2%,1,5,4,9,6,1,0,SP,0
10394,39,1985,Graduation,Married,"90,000.00",0,0,23/12/2013,91,675,144,133,94,192,241," 1,479.00 ",46%,10%,9%,6%,13%,16%,1,4,5,9,1,0,0,CA,3
3032,39,1985,Graduation,Married,"24,570.00",1,0,27/02/2013,97,28,34,62,11,14,44, 193.00 ,15%,18%,32%,6%,7%,23%,3,4,4,8,9,0,0,SP,0
6568,39,1985,Graduation,Married,"38,680.00",1,0,28/03/2013,97,11,0,36,15,5,12, 79.00 ,14%,0%,46%,19%,6%,15%,1,2,3,5,7,0,0,US,0
5680,39,1985,2n Cycle,Married,"35,684.00",1,0,22/04/2014,66,10,4,7,0,6,3, 30.00 ,33%,13%,23%,0%,20%,10%,1,1,3,4,6,0,0,SP,0
10413,39,1985,Graduation,Married,"72,570.00",0,0,25/04/2014,67,274,83,216,151,141,224," 1,089.00 ",25%,8%,20%,14%,13%,21%,1,4,12,16,1,0,0,SP,0
4329,39,1985,PhD,Married,"18,988.00",1,0,23/05/2014,43,6,0,6,2,1,1, 16.00 ,38%,0%,38%,13%,6%,6%,2,1,3,4,7,0,0,AUS,0
1241,39,1985,2n Cycle,Married,"14,796.00",1,0,17/09/2012,1,13,3,8,7,4,16, 51.00 ,25%,6%,16%,14%,8%,31%,2,1,3,4,9,1,0,GER,0
8799,39,1985,PhD,Married,"38,175.00",1,0,23/09/2013,6,70,6,69,2,3,3, 153.00 ,46%,4%,45%,1%,2%,2%,3,3,4,7,7,0,0,SP,0
983,39,1985,Graduation,Married,"40,059.00",1,0,28/09/2013,82,110,29,92,28,10,145, 414.00 ,27%,7%,22%,7%,2%,35%,1,6,3,9,8,0,0,US,1
10001,38,1986,2n Cycle,Together,"7,500.00",1,0,01/08/2012,98,5,17,17,13,14,34, 100.00 ,5%,17%,17%,13%,14%,34%,4,2,3,5,9,0,0,SP,0
9246,38,1986,Master,Together,"40,101.00",1,0,14/10/2012,73,171,3,129,26,24,62, 415.00 ,41%,1%,31%,6%,6%,15%,4,6,6,12,7,0,0,IND,0
6728,38,1986,Graduation,Together,"29,103.00",1,0,27/08/2012,38,16,0,17,6,3,6, 48.00 ,33%,0%,35%,13%,6%,13%,2,1,3,4,9,0,0,SP,0
521,38,1986,Graduation,Together,"54,006.00",1,0,18/09/2012,42,174,77,203,6,24,97, 581.00 ,30%,13%,35%,1%,4%,17%,2,8,7,15,7,0,0,SP,0
2278,38,1986,2n Cycle,Single,"33,812.00",1,0,03/11/2012,86,4,17,19,30,24,39, 133.00 ,3%,13%,14%,23%,18%,29%,2,2,3,5,6,0,0,US,0
7290,38,1986,Graduation,Single,"70,596.00",0,0,05/10/2012,68,347,44,534,17,0,26, 968.00 ,36%,5%,55%,2%,0%,3%,1,3,12,15,2,0,0,SP,0
8895,38,1986,Graduation,Single,"70,596.00",0,0,05/10/2012,68,347,44,534,17,0,26, 968.00 ,36%,5%,55%,2%,0%,3%,1,3,12,15,2,0,0,SP,0
2292,38,1986,Graduation,Single,"22,327.00",1,0,02/08/2013,94,5,4,8,2,0,5, 24.00 ,21%,17%,33%,8%,0%,21%,1,1,3,4,5,0,0,SP,0
8977,38,1986,Basic,Single,"16,581.00",0,0,12/01/2013,51,1,3,4,2,3,11, 24.00 ,4%,13%,17%,8%,13%,46%,1,0,3,3,4,0,0,SP,0
6340,38,1986,Graduation,Single,"29,938.00",1,0,27/10/2013,52,3,3,7,0,2,11, 26.00 ,12%,12%,27%,0%,8%,42%,2,1,3,4,6,0,0,SA,0
2894,38,1986,Graduation,Single,"72,903.00",0,0,29/10/2013,74,1067,138,750,0,19,39," 2,013.00 ",53%,7%,37%,0%,1%,2%,1,7,8,15,4,1,0,SP,3
7679,38,1986,PhD,Single,"30,298.00",0,0,19/05/2014,48,6,3,12,6,1,0, 28.00 ,21%,11%,43%,21%,4%,0%,1,1,3,4,3,0,0,SP,0
6437,38,1986,2n Cycle,Single,"41,473.00",1,0,19/06/2013,80,21,8,20,15,3,9, 76.00 ,28%,11%,26%,20%,4%,12%,1,2,3,5,7,0,0,SP,0
8143,38,1986,PhD,Single,"37,929.00",0,0,30/07/2013,49,202,2,46,3,2,10, 265.00 ,76%,1%,17%,1%,1%,4%,2,4,5,9,7,1,0,SP,2
9478,38,1986,Graduation,Single,"66,503.00",1,0,14/08/2012,30,91,64,128,65,3,50, 401.00 ,23%,16%,32%,16%,1%,12%,2,4,6,10,3,0,0,SP,0
3332,38,1986,Graduation,Single,"29,760.00",1,0,29/08/2012,87,64,4,68,7,5,17, 165.00 ,39%,2%,41%,4%,3%,10%,4,3,4,7,8,0,0,GER,0
7433,38,1986,Graduation,Single,"29,760.00",1,0,29/08/2012,87,64,4,68,7,5,17, 165.00 ,39%,2%,41%,4%,3%,10%,4,3,4,7,8,0,0,SP,0
0,38,1986,Graduation,Married,"70,951.00",0,0,04/05/2013,66,239,10,554,254,87,54," 1,198.00 ",20%,1%,46%,21%,7%,5%,1,3,9,12,1,0,0,SA,0
8442,38,1986,Master,Married,"19,510.00",2,0,04/09/2013,63,9,0,7,3,4,7, 30.00 ,30%,0%,23%,10%,13%,23%,2,1,3,4,7,0,0,CA,0
6177,38,1986,PhD,Married,"33,454.00",1,0,08/05/2013,32,76,10,56,3,1,23, 169.00 ,45%,6%,33%,2%,1%,14%,2,4,4,8,8,0,0,US,0
503,38,1986,Master,Married,"20,559.00",1,0,12/03/2013,88,13,1,29,3,0,7, 53.00 ,25%,2%,55%,6%,0%,13%,2,2,3,5,8,0,0,AUS,0
5790,38,1986,Graduation,Married,"31,158.00",1,0,27/01/2013,62,25,6,16,20,0,5, 72.00 ,35%,8%,22%,28%,0%,7%,2,2,3,5,8,0,0,SP,0
9543,38,1986,Graduation,Married,"19,986.00",1,0,14/11/2013,74,3,6,5,0,2,6, 22.00 ,14%,27%,23%,0%,9%,27%,1,0,3,3,7,0,0,SP,0
7093,38,1986,Graduation,Married,"19,986.00",1,0,14/11/2013,74,3,6,5,0,2,6, 22.00 ,14%,27%,23%,0%,9%,27%,1,0,3,3,7,0,0,SP,0
9349,38,1986,Graduation,Married,"92,533.00",0,0,19/12/2013,84,693,21,118,110,147,42," 1,131.00 ",61%,2%,10%,10%,13%,4%,1,6,11,17,2,0,0,GER,2
1878,38,1986,2n Cycle,Married,"23,148.00",0,0,18/02/2014,83,4,6,8,6,3,10, 37.00 ,11%,16%,22%,16%,8%,27%,1,2,3,5,7,0,0,SP,0
10790,38,1986,PhD,Married,"18,169.00",1,0,19/02/2013,40,9,0,5,0,0,7, 21.00 ,43%,0%,24%,0%,0%,33%,1,1,2,3,8,0,0,SP,0
425,38,1986,Graduation,Married,"55,357.00",2,0,19/02/2013,66,374,64,116,84,25,64, 727.00 ,51%,9%,16%,12%,3%,9%,3,6,11,17,5,0,0,IND,0
8779,38,1986,2n Cycle,Married,"36,145.00",1,0,16/06/2013,13,56,4,76,17,1,18, 172.00 ,33%,2%,44%,10%,1%,10%,4,4,3,7,9,1,0,US,1
10699,38,1986,Graduation,Married,"44,322.00",1,0,16/06/2014,30,46,0,40,3,0,3, 92.00 ,50%,0%,43%,3%,0%,3%,2,3,3,6,8,0,0,SA,0
6770,38,1986,Graduation,Married,"21,355.00",1,0,20/08/2013,5,5,13,14,0,5,31, 68.00 ,7%,19%,21%,0%,7%,46%,2,2,2,4,6,1,0,US,1
5140,38,1986,PhD,Married,"64,355.00",1,0,24/08/2012,66,1047,0,140,67,38,153," 1,445.00 ",72%,0%,10%,5%,3%,11%,2,4,12,16,8,0,0,SP,0
10680,37,1987,Graduation,Together,"33,235.00",1,0,05/02/2014,71,45,0,16,2,1,6, 70.00 ,64%,0%,23%,3%,1%,9%,1,3,3,6,7,0,0,SP,0
9738,37,1987,Master,Together,"42,386.00",1,0,13/01/2013,43,65,4,16,0,4,11, 100.00 ,65%,4%,16%,0%,4%,11%,1,3,3,6,8,0,0,SA,0
10212,37,1987,Master,Together,"42,386.00",1,0,13/01/2013,43,65,4,16,0,4,11, 100.00 ,65%,4%,16%,0%,4%,11%,1,3,3,6,8,0,0,IND,0
2518,37,1987,2n Cycle,Together,"20,491.00",0,0,25/01/2013,16,5,4,5,4,2,10, 30.00 ,17%,13%,17%,13%,7%,33%,1,0,2,2,7,0,0,GER,0
6303,37,1987,PhD,Together,"91,820.00",0,0,23/11/2013,72,410,73,747,76,161,30," 1,497.00 ",27%,5%,50%,5%,11%,2%,0,5,12,17,1,0,0,CA,0
5302,37,1987,Graduation,Together,"78,394.00",0,0,15/02/2013,13,298,27,697,216,24,166," 1,428.00 ",21%,2%,49%,15%,2%,12%,1,4,5,9,2,1,0,SP,0
3726,37,1987,PhD,Together,"34,320.00",1,0,16/02/2014,66,4,1,9,3,0,0, 17.00 ,24%,6%,53%,18%,0%,0%,1,1,2,3,8,0,0,SA,0
8931,37,1987,Graduation,Together,"83,033.00",1,0,18/05/2014,82,812,99,431,237,149,33," 1,761.00 ",46%,6%,24%,13%,8%,2%,1,11,10,21,5,0,0,SA,1
7325,37,1987,PhD,Together,"38,197.00",1,0,29/06/2013,86,23,0,11,2,1,3, 40.00 ,58%,0%,28%,5%,3%,8%,1,1,3,4,5,0,0,SP,0
6287,37,1987,Graduation,Together,"34,728.00",1,0,30/07/2013,2,14,0,16,0,0,6, 36.00 ,39%,0%,44%,0%,0%,17%,1,1,2,3,6,1,0,SP,0
3762,37,1987,PhD,Single,"69,867.00",0,0,02/04/2013,30,196,0,512,33,130,54, 925.00 ,21%,0%,55%,4%,14%,6%,1,3,8,11,1,1,0,SA,1
10525,37,1987,Graduation,Single,"26,576.00",1,0,13/10/2012,40,10,0,8,0,0,9, 27.00 ,37%,0%,30%,0%,0%,33%,1,1,2,3,9,1,0,SP,1
10245,37,1987,2n Cycle,Single,"80,910.00",0,0,31/10/2012,71,160,80,369,67,39,41, 756.00 ,21%,11%,49%,9%,5%,5%,1,3,8,11,1,0,0,SP,0
8700,37,1987,Basic,Single,"14,906.00",0,0,22/12/2012,86,7,7,14,7,16,15, 66.00 ,11%,11%,21%,11%,24%,23%,3,2,3,5,7,0,0,SA,0
7141,37,1987,Master,Single,"21,888.00",1,0,29/12/2012,15,88,10,46,2,3,64, 213.00 ,41%,5%,22%,1%,1%,30%,4,5,2,7,10,1,0,SP,0
7786,37,1987,PhD,Single,"29,999.00",1,0,13/02/2013,22,68,7,59,10,5,11, 160.00 ,43%,4%,37%,6%,3%,7%,4,3,4,7,8,0,0,SP,0
3657,37,1987,Graduation,Single,"39,146.00",1,0,14/02/2013,1,94,1,33,13,12,12, 165.00 ,57%,1%,20%,8%,7%,7%,3,4,4,8,8,0,0,SP,0
8080,37,1987,Graduation,Single,"26,816.00",0,0,17/08/2012,50,5,1,6,3,4,3, 22.00 ,23%,5%,27%,14%,18%,14%,1,0,3,3,4,0,0,IND,0
10395,37,1987,Basic,Single,"8,940.00",1,0,22/08/2012,25,1,45,3,4,6,42, 101.00 ,1%,45%,3%,4%,6%,42%,3,3,3,6,8,0,0,SP,0
